	MGI_ID	ENTREZ_ID
315128	MGI:5592349	102635994
315131	MGI:5592295	108167429
315141	MGI:5592449	102636136
315153	MGI:6365113	115486523
315157	MGI:6721838	118567530
315162	MGI:5593057	102636974
315167	MGI:5593149	102637088
315214	MGI:3781173	100040839
315226	MGI:5621902	105242946
315242	MGI:5456065	115485618
315244	MGI:4413860	108167516
315253	MGI:5621904	105242948
315293	MGI:5455425	115486741
315295	MGI:5454083	115486714
315297	MGI:5455711	115486707
315299	MGI:5454933	115486716
315301	MGI:5456265	115486705
315303	MGI:5453997	115486706
315305	MGI:5454430	115486732
315307	MGI:5454746	115486713
315309	MGI:5454194	115486733
315311	MGI:5454898	115486696
315313	MGI:5454434	115486638
315315	MGI:5456007	115486641
315317	MGI:5453699	115486639
315319	MGI:5455091	115486658
315321	MGI:5455873	115486598
315323	MGI:5452773	115486640
315325	MGI:5456276	115486599
315327	MGI:5455423	115486695
315329	MGI:5456275	115486642
315331	MGI:5453437	115486731
315333	MGI:5453710	115486710
315335	MGI:5454639	115486643
315337	MGI:5454643	115486600
315339	MGI:5452125	115486729
315341	MGI:5456243	115486744
315343	MGI:5454576	115486730
315345	MGI:5453865	115486736
315347	MGI:5455240	115486601
315349	MGI:5455006	115486660
315351	MGI:5454305	115486602
315353	MGI:5453133	115486603
315355	MGI:5455226	115486689
315357	MGI:5454649	115486605
315359	MGI:5456114	115486725
315361	MGI:5452922	115486722
315363	MGI:5451907	115486652
315365	MGI:5455765	115486647
315367	MGI:5454998	115486649
315369	MGI:5456166	115486653
315371	MGI:5453248	115486650
315373	MGI:5454897	115486702
315375	MGI:5454195	115486718
315377	MGI:5453464	115486654
315379	MGI:5452170	115486655
315381	MGI:5454416	115486719
315383	MGI:5454343	115486656
315385	MGI:5451888	115486657
315387	MGI:5452853	115486720
315389	MGI:5455651	115486727
315391	MGI:5454865	115486734
315393	MGI:5452287	115486690
315397	MGI:5453804	115486606
315399	MGI:5452301	115486607
315401	MGI:5452407	115486608
315403	MGI:5455518	115486609
315405	MGI:5455836	115486610
315407	MGI:5454952	115486698
315409	MGI:5452288	115486611
315411	MGI:5454854	115486721
315413	MGI:5452611	115486740
315415	MGI:5454703	115486700
315417	MGI:5455977	115486708
315419	MGI:5452409	115486701
315421	MGI:5453031	115486735
315423	MGI:5456167	115486691
315425	MGI:5456143	115486697
315427	MGI:5456113	115486692
315429	MGI:5456060	115486661
315431	MGI:5454875	115486612
315433	MGI:5454479	115486613
315435	MGI:5456209	115486694
315437	MGI:5455239	115486614
315439	MGI:5454272	115486703
315441	MGI:5455300	115486616
315443	MGI:5452032	115486717
315445	MGI:5453226	115486651
315447	MGI:5453087	115486644
315449	MGI:5455238	115486645
315451	MGI:5454087	115486712
315453	MGI:5452686	115486617
315455	MGI:5455600	115486723
315457	MGI:5455424	115486724
315459	MGI:5452029	115486646
315461	MGI:5456169	115486618
315463	MGI:5453996	115486619
315465	MGI:5455007	115486620
315467	MGI:5452404	115486621
315469	MGI:5454362	115486622
315471	MGI:5453082	115486687
315473	MGI:5453983	115486623
315475	MGI:5454862	115486688
315477	MGI:5454986	115486624
315479	MGI:5453459	115486662
315481	MGI:5454431	115486663
315483	MGI:5456111	115486625
315485	MGI:5455519	115486627
315487	MGI:5455362	115486664
315489	MGI:5455617	115486666
315491	MGI:5454866	115486728
315493	MGI:5453817	115486667
315495	MGI:5451827	115486668
315497	MGI:5453063	115486669
315499	MGI:5453798	115486670
315501	MGI:5452051	115486672
315503	MGI:5454429	115486673
315505	MGI:5453395	115486674
315507	MGI:5453465	115486675
315509	MGI:5454347	115486676
315511	MGI:5456244	115486742
315513	MGI:5454971	115486699
315515	MGI:5452417	115486677
315517	MGI:5454729	115486678
315519	MGI:5454864	115486743
315521	MGI:5453721	115486679
315523	MGI:5452406	115486680
315525	MGI:5456151	115486681
315527	MGI:5456061	115486683
315529	MGI:5455229	115486684
315531	MGI:5455761	115486685
315533	MGI:5454923	115486628
315535	MGI:5454536	115486629
315537	MGI:5453877	115486711
315539	MGI:5452030	115486636
315541	MGI:5454794	115486686
315543	MGI:5453352	115486630
315545	MGI:5452168	115486738
315547	MGI:5452226	115486631
315549	MGI:5453914	115486739
315551	MGI:5452689	115486632
315553	MGI:5455487	115486633
315555	MGI:5456211	115486634
315557	MGI:5453337	115486635
315559	MGI:5455647	115486709
315564	MGI:5453639	115486751
315566	MGI:5456281	64243
315568	MGI:5452062	115486752
315570	MGI:5451908	115486800
315572	MGI:5453930	115486753
315574	MGI:5456142	115486806
315576	MGI:5454386	115486754
315578	MGI:5454041	115486817
315580	MGI:5454932	115486755
315582	MGI:5455593	115486757
315584	MGI:5452918	115486799
315586	MGI:5453544	115486796
315588	MGI:5452194	115486758
315590	MGI:5452361	115486819
315592	MGI:5456047	115486759
315594	MGI:5452866	115486801
315596	MGI:5454488	115486802
315598	MGI:5455965	115486803
315600	MGI:5453042	115486760
315602	MGI:5454295	115486804
315604	MGI:5455721	115486795
315606	MGI:5452824	115486816
315608	MGI:5453730	115486784
315610	MGI:5456109	115486785
315612	MGI:5455809	115486812
315614	MGI:5452640	115486787
315616	MGI:5454395	115486788
315618	MGI:5451823	115486813
315620	MGI:5454537	115486761
315622	MGI:5455127	115486762
315624	MGI:5456279	115486792
315626	MGI:5453090	115486793
315628	MGI:5455248	115486814
315630	MGI:5452553	115486805
315632	MGI:5453223	115486794
315634	MGI:5454987	115486815
315636	MGI:5451905	115486763
315638	MGI:5452628	115486820
315640	MGI:5454851	115486783
315642	MGI:5454934	115486748
315644	MGI:5452408	115486798
315646	MGI:5455251	115486789
315648	MGI:5452718	115486749
315650	MGI:5456023	115486764
315652	MGI:5451824	115486790
315654	MGI:5455374	115486765
315656	MGI:5455874	115486811
315658	MGI:5452035	115486750
315660	MGI:5455978	115486766
315662	MGI:5453396	115486791
315664	MGI:5452589	115486767
315666	MGI:5456210	115486768
315668	MGI:5453134	115486769
315670	MGI:5455392	115486807
315672	MGI:5451887	115486770
315674	MGI:5453501	115486771
315676	MGI:5451965	115486782
315678	MGI:5453326	115486772
315680	MGI:1927533	64245
315682	MGI:1927539	115486773
315684	MGI:1927538	115486774
315686	MGI:1927537	115486775
315688	MGI:1927536	115486777
315690	MGI:1927535	115486778
315692	MGI:1927534	115486779
315694	MGI:1927532	64244
315696	MGI:1927540	115486810
315698	MGI:5453473	115486780
315700	MGI:5455871	115486781
315702	MGI:5452066	115486809
315723	MGI:1920404	73154
315725	MGI:5588888	101055840
315731	MGI:6721840	118567531
315734	MGI:6365115	115486524
315736	MGI:5621336	102633165
315738	MGI:5590811	102633955
315740	MGI:2442668	319752
315744	MGI:4834229	100526531
315746	MGI:2442922	319893
315748	MGI:4834220	100526543
315751	MGI:5454202	100885840
315753	MGI:5453086	100885841
315755	MGI:2444347	320597
315759	MGI:2444892	320859
315773	MGI:6721842	118567532
315775	MGI:5455808	100885843
315778	MGI:5591017	102634221
315780	MGI:5625280	105247267
315782	MGI:5591220	102634490
315794	MGI:3644757	622251
315813	MGI:5621908	105242959
315816	MGI:5591504	102634862
315820	MGI:6721844	118567533
315824	MGI:5621909	105242960
315832	MGI:5825625	108167434
315855	MGI:5592122	102635688
315861	MGI:2441948	319385
315870	MGI:6365117	115486526
315872	MGI:5592393	102636057
315875	MGI:3642550	100038420
315878	MGI:6365119	115486527
315883	MGI:6365121	115486528
315895	MGI:5592601	102636350
315897	MGI:5825626	108167435
315904	MGI:5592674	102636455
315908	MGI:6721846	118567534
315912	MGI:5592729	102636528
315921	MGI:3642294	100038716
315923	MGI:5592786	102636611
315928	MGI:6721848	118567535
315945	MGI:6365077	115486486
315947	MGI:5593085	102637011
315949	MGI:5593238	102637206
315960	MGI:5593299	102637289
315967	MGI:5593509	102637575
315969	MGI:5621912	105242964
315975	MGI:6365123	115486529
315980	MGI:1921043	73793
315987	MGI:1918494	71244
315989	MGI:5593708	102637842
315999	MGI:5593771	102637920
316001	MGI:5593823	102637987
316004	MGI:5753267	118567468
316006	MGI:5593941	102638148
316008	MGI:5621914	105242967
316013	MGI:5593997	102638227
316015	MGI:5621469	102641929
316017	MGI:1921046	73796
316019	MGI:5453592	115486825
316024	MGI:5594368	102638715
316028	MGI:1918357	71107
316031	MGI:5588842	624549
316033	MGI:5594430	102638792
316035	MGI:5594484	102638863
316048	MGI:5753388	108167437
316052	MGI:5595001	115486531
316056	MGI:5595053	102639629
316062	MGI:5621916	105242969
316064	MGI:5621917	105242970
316066	MGI:5625282	105247269
316070	MGI:5825627	108167438
316072	MGI:5595170	102639780
316074	MGI:5621918	105242971
316076	MGI:5595230	102639857
316079	MGI:5595371	102640046
316082	MGI:5621919	105242972
316087	MGI:3642770	100038563
316090	MGI:5595419	102640113
316092	MGI:5753265	115486532
316108	MGI:5621920	105242973
316118	MGI:5596024	102640914
316138	MGI:5589308	102631948
316140	MGI:5621921	105242975
316143	MGI:3644623	665610
316157	MGI:5589395	102632064
316175	MGI:5012300	100504215
316177	MGI:2443904	320372
316179	MGI:3642374	100038684
316181	MGI:6721785	118567488
316183	MGI:5621922	105242976
316192	MGI:6721787	118567489
316199	MGI:5825654	108167499
316208	MGI:6365127	115486534
316219	MGI:5589933	102632794
316230	MGI:6721820	118567515
316235	MGI:3041176	414087
316241	MGI:3041232	414121
316243	MGI:5590051	102632946
316253	MGI:5621924	105242979
316258	MGI:5590372	102633372
316264	MGI:5621925	105242980
316270	MGI:5454001	115486461
316274	MGI:5590812	102633956
316279	MGI:4413732	102467252
316283	MGI:6364969	114483369
316289	MGI:5590899	102634064
316315	MGI:5591125	102634366
316323	MGI:6721822	118567518
316336	MGI:1917985	70735
316349	MGI:5625283	105247270
316360	MGI:5591271	102634563
316367	MGI:6365055	115486465
316369	MGI:5591337	102634642
316380	MGI:6365129	115486535
316384	MGI:5753544	108167441
316386	MGI:1921473	74223
316395	MGI:1922988	75738
316399	MGI:5825628	108167442
316409	MGI:5753146	108167443
316411	MGI:6364957	114482937
316413	MGI:5591738	102635176
316415	MGI:5625285	105247272
316426	MGI:5591854	102635324
316428	MGI:6365131	115486536
316441	MGI:5825650	108167484
316443	MGI:5434100	434205
316447	MGI:5592009	102635543
316454	MGI:5592062	102635613
316456	MGI:6365133	115486537
316467	MGI:1918844	71594
316472	MGI:5588955	101056204
316474	MGI:5595743	102640547
316478	MGI:1918535	71285
316480	MGI:5825629	108167444
316485	MGI:5595976	102640848
316488	MGI:1925322	78072
316494	MGI:5589135	102631706
316516	MGI:5621928	105242985
316525	MGI:1916829	69579
316530	MGI:5589599	102632341
316533	MGI:6508695	117997403
316536	MGI:5621929	105242986
316541	MGI:5753403	120623199
316543	MGI:6508691	102633347
316546	MGI:5455567	115486786
316548	MGI:5590032	102632922
316550	MGI:5621930	105242987
316552	MGI:5590443	102633466
316654	MGI:5621932	105242991
316666	MGI:1924639	77389
316685	MGI:1924892	77642
316706	MGI:2141898	101521
316716	MGI:6721824	118567519
316731	MGI:5591323	102634625
316755	MGI:1924466	77216
316763	MGI:5621933	105242994
316791	MGI:1924862	77612
316797	MGI:5591512	102634874
316801	MGI:1918245	70995
316803	MGI:1923095	75845
316805	MGI:6721826	118567520
316807	MGI:1926094	78844
316830	MGI:1917506	70256
316834	MGI:5623333	105244926
316836	MGI:1925814	78564
316843	MGI:6721828	118567521
316870	MGI:5455461	115486861
316874	MGI:5621934	105242997
316878	MGI:3641871	791297
316886	MGI:1924457	77207
316904	MGI:5592104	102635665
316907	MGI:3028073	402766
316916	MGI:2441926	319366
316921	MGI:3642272	791341
316935	MGI:2142310	97351
316939	MGI:5621938	105243003
316945	MGI:5621473	102641966
316948	MGI:5592553	102636286
316953	MGI:1923090	75840
316959	MGI:5011841	105243004
316965	MGI:5592879	102636728
316967	MGI:4414020	102467371
316969	MGI:4414009	102467367
316971	MGI:5621939	105243005
316973	MGI:5592929	102636798
316977	MGI:5592986	102636877
316980	MGI:3647698	666529
316999	MGI:5593221	102637185
317003	MGI:5623334	105244927
317013	MGI:5621941	105243007
317015	MGI:5623335	105244928
317017	MGI:5593331	102637333
317025	MGI:6721830	118567522
317030	MGI:5593439	102637485
317042	MGI:5621290	233561
317044	MGI:1924443	77193
317047	MGI:3643844	330602
317055	MGI:5593919	102638122
317057	MGI:6365057	115486468
317060	MGI:5621942	105243008
317062	MGI:5593980	102638204
317065	MGI:6365059	115486469
317067	MGI:5825631	108167448
317071	MGI:5594036	102638275
317087	MGI:5621943	105243010
317090	MGI:5621944	105243011
317092	MGI:3028054	402747
317099	MGI:2442194	319522
317103	MGI:6721832	118567523
317105	MGI:5594241	102638545
317126	MGI:2442785	319815
317133	MGI:6364892	108167450
317140	MGI:5594378	102638725
317142	MGI:5791456	108167329
317150	MGI:5594522	102638917
317152	MGI:5011950	102638993
317157	MGI:5825632	108167451
317170	MGI:5594756	102639241
317180	MGI:2444705	320771
317184	MGI:5621946	105243016
317208	MGI:3039577	407799
317210	MGI:5621512	102642720
317384	MGI:1925028	77778
317391	MGI:5595589	102640341
317393	MGI:5621410	102640171
317400	MGI:5455182	115486797
317500	MGI:5596006	102640889
317502	MGI:5621948	105243022
317544	MGI:5621950	105243024
317558	MGI:1914885	67635
317591	MGI:1918906	71656
317598	MGI:1925052	77802
317605	MGI:1918337	71087
317640	MGI:5455201	115486594
317645	MGI:5621951	105243025
317713	MGI:3041253	414075
317715	MGI:5621952	105243026
317717	MGI:5591468	102634811
317720	MGI:5455227	115486839
317723	MGI:5753357	108167455
317727	MGI:5591722	102635152
317729	MGI:6365079	115486487
317735	MGI:1918500	71250
317745	MGI:6365135	115486541
317752	MGI:5452599	115486808
317774	MGI:5592020	102635559
317782	MGI:5825664	108167513
317786	MGI:5434478	100861673
317790	MGI:5621953	105243027
317792	MGI:3588258	619306
317795	MGI:5621954	105243028
317804	MGI:1922729	75479
317808	MGI:5592257	102635869
317810	MGI:5592304	102635934
317812	MGI:1918577	71327
317820	MGI:5592363	102636009
317822	MGI:3782134	100042678
317826	MGI:5621956	105243030
317828	MGI:5621955	105243029
317830	MGI:5592406	102636075
317833	MGI:6365137	115486542
317836	MGI:5825635	108167456
317843	MGI:5623336	105244929
317849	MGI:5592745	102636550
317851	MGI:5592686	102636470
317853	MGI:5623337	105244930
317855	MGI:1922489	75239
317858	MGI:5592880	102636729
317873	MGI:5621957	105243031
317878	MGI:6365061	115486472
317883	MGI:6721792	118567497
317890	MGI:1925198	77948
317893	MGI:5593333	102637335
317901	MGI:5454759	115485616
317909	MGI:5593441	102637487
317912	MGI:6721794	118567498
317914	MGI:5825636	108167457
317916	MGI:6721796	118567499
317919	MGI:6365063	115486473
317930	MGI:3641651	102637815
317936	MGI:5623338	105244931
317946	MGI:6721798	118567500
317948	MGI:5825655	108167502
317950	MGI:5621959	105243037
317956	MGI:5455831	115486818
317961	MGI:5593921	102638124
317963	MGI:5593981	102638205
317965	MGI:5594037	102638277
317971	MGI:5623339	105244932
317976	MGI:5594158	102638428
317981	MGI:5594242	102638546
317983	MGI:5594468	102638841
317995	MGI:2686541	381914
318003	MGI:1916677	69427
318015	MGI:5621961	105243040
318032	MGI:5621963	105243042
318035	MGI:5621964	105243043
318037	MGI:5012135	100503901
318045	MGI:5621965	105243044
318057	MGI:1922137	74887
318060	MGI:6721800	118567501
318065	MGI:1923088	75838
318069	MGI:1922323	75073
318086	MGI:5592075	102635628
318097	MGI:1923170	75920
318104	MGI:3645276	436008
318106	MGI:4413945	102467559
318108	MGI:5595608	102640377
318114	MGI:4413922	102467415
318130	MGI:1917383	70133
318140	MGI:5621966	105243046
318146	MGI:5596007	102640890
318165	MGI:6365141	115486545
318167	MGI:5589062	102631606
318171	MGI:5589218	102631818
318174	MGI:6365143	115486546
318187	MGI:5621967	105243048
318189	MGI:5621968	105243049
318202	MGI:5621969	105243050
318209	MGI:6721802	118567505
318211	MGI:6721804	118567506
318213	MGI:5589494	102632195
318221	MGI:3642912	791408
318231	MGI:5589660	102632426
318237	MGI:5825637	108167459
318240	MGI:5621970	105243052
318243	MGI:5589719	102632502
318248	MGI:1918140	70890
318251	MGI:2151102	116850
318258	MGI:1925204	77954
318261	MGI:6365065	115486474
318264	MGI:5589966	102632839
318277	MGI:6721497	115486475
318290	MGI:5825638	108167460
318294	MGI:1921926	105243053
318298	MGI:3642131	100038390
318305	MGI:5621971	105243054
318307	MGI:5621972	105243055
318312	MGI:2442005	319423
318331	MGI:3028037	402731
318355	MGI:6721806	118567507
318362	MGI:5452524	115486776
318374	MGI:3809207	100043580
318413	MGI:6365069	115486477
318415	MGI:6721808	118567508
318424	MGI:6721810	118567509
318444	MGI:6721812	118567510
318447	MGI:2442200	319527
318476	MGI:5591866	102635344
318478	MGI:5621977	105243060
318482	MGI:5591924	102635419
318487	MGI:1918169	70919
318502	MGI:5621978	105243062
318509	MGI:5592281	102635904
318511	MGI:6365146	115486549
318515	MGI:5592557	102636290
318517	MGI:5592482	102636184
318519	MGI:5621980	105243064
318521	MGI:6721814	118567511
318524	MGI:1921540	74290
318528	MGI:5621981	105243065
318531	MGI:5592714	102636510
318533	MGI:5592766	102636585
318535	MGI:5592820	102636656
318537	MGI:5621982	105243066
318541	MGI:1920695	73445
318550	MGI:5593524	102637598
318552	MGI:5621983	105243067
318554	MGI:1922358	75108
318556	MGI:5593442	102637489
318562	MGI:6721816	118567512
318581	MGI:2444523	320682
318597	MGI:5621984	105243068
318610	MGI:3045273	442811
318616	MGI:5593804	102637964
318620	MGI:5593884	102638076
318622	MGI:1922899	75649
318625	MGI:3039631	407827
318632	MGI:5011648	100502937
318634	MGI:3641800	100043682
318638	MGI:5594067	102638315
318640	MGI:5621986	105243071
318644	MGI:5621987	105243072
318646	MGI:5594306	102638626
318650	MGI:5594408	102638764
318665	MGI:5825640	108167463
318667	MGI:5791338	118567513
318672	MGI:1921630	102639040
318674	MGI:3026942	399575
318676	MGI:2443202	320030
318678	MGI:5594523	102638918
318680	MGI:1922220	74970
318682	MGI:5594726	102639206
318686	MGI:6721818	118567514
318691	MGI:5594784	102639277
318706	MGI:6365148	115486550
318708	MGI:1923232	75982
318710	MGI:5621988	105243074
318712	MGI:3028071	402764
318715	MGI:1921993	74743
318718	MGI:1919483	72233
318721	MGI:5595129	102639727
318723	MGI:3782776	100043699
318737	MGI:5595221	102639844
318741	MGI:5621990	105243076
318743	MGI:5595515	102640242
318748	MGI:1925001	77751
318754	MGI:5595590	102640342
318756	MGI:5791077	118567467
318758	MGI:2442260	319551
318765	MGI:6365152	115486552
318767	MGI:5595834	102640661
318769	MGI:5595896	102640741
318771	MGI:1924633	77383
318775	MGI:3642230	100038399
318777	MGI:5439416	330664
318779	MGI:5596008	102640891
318781	MGI:5589031	102631569
318783	MGI:5589090	102631644
318787	MGI:3644248	621677
318789	MGI:5589137	102631708
318796	MGI:5621993	105243080
318798	MGI:1914801	67551
318800	MGI:5589220	102631820
318807	MGI:3642555	100038555
318817	MGI:1923188	108167464
318821	MGI:6364995	115485608
318827	MGI:5589554	102632270
318829	MGI:5455575	115486853
318832	MGI:6365154	115486553
318836	MGI:5589910	102632763
318838	MGI:1922437	75187
318840	MGI:1924206	76956
318842	MGI:5589967	102632840
318844	MGI:5590033	102632923
318850	MGI:2142370	97411
318868	MGI:5591474	102634820
318871	MGI:5591645	102635051
318873	MGI:6365156	115486554
318875	MGI:5591730	102635163
318877	MGI:5825641	108167465
318880	MGI:6721757	118567462
318885	MGI:5592190	102635780
318889	MGI:5591839	102635307
318947	MGI:5621997	105243086
318959	MGI:1925720	78470
318974	MGI:2669313	212965
318984	MGI:5592663	102636441
318991	MGI:5621999	105243088
318998	MGI:5592719	102636518
319001	MGI:1924609	77359
319005	MGI:6365071	115486478
319013	MGI:6365073	115486479
319021	MGI:6721759	118567463
319052	MGI:5591698	102635119
319062	MGI:5591945	102635453
319066	MGI:5791454	108167466
319069	MGI:5791173	115486481
319081	MGI:5623345	105244938
319083	MGI:5825659	108167506
319091	MGI:5805004	115485609
319093	MGI:3642866	436015
319095	MGI:3642536	100038419
319107	MGI:5608889	105180381
319116	MGI:5592307	102635939
319118	MGI:1930302	79198
319126	MGI:5622001	105243092
319130	MGI:5622002	105243094
319145	MGI:1930303	79199
319154	MGI:1930299	79195
319156	MGI:5592822	102636658
319179	MGI:5593604	102637703
319186	MGI:5593780	102637932
319188	MGI:5593720	102637856
319198	MGI:2444533	320688
319205	MGI:5594123	115486556
319213	MGI:5622004	105243098
319218	MGI:5825660	108167507
319220	MGI:5753757	115486557
319224	MGI:1922098	74848
319229	MGI:5589379	102632045
319237	MGI:2442198	319525
319240	MGI:5589528	102632236
319243	MGI:5825666	108167517
319265	MGI:5622006	105243109
319267	MGI:5753807	664858
319280	MGI:5622007	105243110
319307	MGI:6468367	108167518
319321	MGI:2442727	319788
319332	MGI:5622008	105243112
319334	MGI:3643419	623223
319341	MGI:5622009	105243113
319352	MGI:4421941	115486984
319383	MGI:6721851	118567538
319386	MGI:5590113	102633030
319388	MGI:5456204	115486997
319394	MGI:5590294	102633271
319396	MGI:5590560	102633617
319401	MGI:5590502	102633544
319405	MGI:1925967	78717
319407	MGI:5590622	102633702
319412	MGI:2442650	319744
319420	MGI:3642584	791373
319427	MGI:2142723	102254
319429	MGI:5622012	105243116
319435	MGI:1922402	75152
319439	MGI:6721853	118567539
319441	MGI:1918499	71249
319443	MGI:1921938	74688
319445	MGI:5590885	102634045
319449	MGI:5622013	105243117
319458	MGI:1923047	75797
319470	MGI:1920130	72880
319480	MGI:3642447	100038550
319485	MGI:5753364	118567329
319488	MGI:6365232	115486912
319490	MGI:6365234	115486913
319492	MGI:5591489	102634842
319494	MGI:3588224	619291
319498	MGI:5753361	108167577
319506	MGI:5622014	105243118
319508	MGI:5591588	102634980
319511	MGI:5591644	102635050
319513	MGI:5622015	105243119
319515	MGI:5591699	102635120
319517	MGI:2443166	320014
319521	MGI:3780984	100040507
319524	MGI:5591753	102635194
319535	MGI:1925942	78692
319539	MGI:5753293	118567540
319543	MGI:5591868	102635346
319548	MGI:5825667	108167519
319552	MGI:5012285	100504175
319559	MGI:1919755	72505
319565	MGI:3645249	665271
319567	MGI:1925260	78010
319576	MGI:1918390	71140
319583	MGI:5622017	105243121
319587	MGI:3588231	434278
319591	MGI:5592188	102635778
319595	MGI:5592334	102635976
319597	MGI:6365236	115486915
319602	MGI:3647910	434279
319605	MGI:5592485	102636189
319607	MGI:5592691	102636475
319609	MGI:6721855	118567542
319611	MGI:1925389	78139
319618	MGI:5622018	105243123
319620	MGI:5592746	102636552
319629	MGI:6721857	118567543
319640	MGI:1921336	74086
319647	MGI:5593754	102637899
319662	MGI:6721859	118567544
319664	MGI:3779504	434282
319668	MGI:5593954	102638168
319670	MGI:2443836	320334
319672	MGI:5825669	108167523
319680	MGI:6721861	118567545
319688	MGI:3643437	546036
319690	MGI:6721863	118567546
319699	MGI:1924327	77077
319704	MGI:1922318	75068
319706	MGI:5594444	102638808
319709	MGI:5594308	102638629
319714	MGI:5594499	102638883
319723	MGI:3643599	665599
319728	MGI:5594551	102638957
319732	MGI:5825670	108167524
319736	MGI:5594612	102639042
319747	MGI:5825710	108167587
319751	MGI:6721865	118567548
319761	MGI:1920469	73219
319763	MGI:2442083	319465
319765	MGI:5622021	105243132
319767	MGI:1925706	78456
319769	MGI:5622022	105243134
319774	MGI:1924173	108167578
319776	MGI:5623348	105244941
319779	MGI:5594899	102639420
319786	MGI:6721867	118567549
319788	MGI:3698177	100126202
319793	MGI:5595093	102639679
319799	MGI:5623349	105244942
319803	MGI:5622023	105243135
319814	MGI:6721918	118567583
319817	MGI:5622024	105243136
319835	MGI:5595157	102639764
319843	MGI:6721869	118567550
319857	MGI:5623353	105244946
319859	MGI:5590530	78672
319863	MGI:5623351	105244944
319865	MGI:5595325	102639983
319873	MGI:6721871	118567551
319879	MGI:6721999	118567631
319881	MGI:5623354	105244947
319900	MGI:5452919	115487015
319910	MGI:5454345	115487042
319918	MGI:5456017	115487017
319938	MGI:5453338	115487041
319944	MGI:5434357	100505096
319954	MGI:5453345	115487039
319961	MGI:5454200	115487010
319970	MGI:5454606	115487040
319982	MGI:5452224	115487038
319997	MGI:5596038	102640932
320004	MGI:5588980	102631498
320013	MGI:5589037	102631575
320027	MGI:6721873	118567552
320032	MGI:5622025	105243137
320038	MGI:5589245	102631860
320040	MGI:1920678	73428
320042	MGI:5589294	102631927
320046	MGI:1915324	68074
320053	MGI:5825673	108167527
320069	MGI:5589465	102632159
320071	MGI:5589406	102632080
320076	MGI:5622026	105243140
320081	MGI:1918905	71655
320084	MGI:6721875	118567553
320086	MGI:5589529	102632237
320089	MGI:1918892	102632305
320091	MGI:5589630	102632384
320098	MGI:6365240	115486917
320105	MGI:5589792	102632603
320107	MGI:5589851	102632684
320110	MGI:5589916	102632769
320113	MGI:5590004	102632886
320117	MGI:1924373	102632957
320121	MGI:6365242	115486918
320124	MGI:6365244	115486919
320137	MGI:1921994	74744
320141	MGI:5622028	105243143
320145	MGI:5622029	105243144
320147	MGI:5622030	105243145
320149	MGI:1921739	74489
320151	MGI:5622031	105243146
320155	MGI:5590137	102633061
320162	MGI:5590204	102633143
320165	MGI:5590447	102633471
320180	MGI:1923464	76214
320194	MGI:5590561	102633618
320200	MGI:1924339	77089
320219	MGI:5590886	102634047
320221	MGI:5590943	102634123
320225	MGI:5591002	102634202
320227	MGI:5622033	105243149
320229	MGI:5591057	102634274
320233	MGI:5591142	102634391
320235	MGI:5622034	105243150
320237	MGI:5591209	102634474
320241	MGI:5591257	102634544
320250	MGI:6721877	118567554
320252	MGI:5622035	105243151
320254	MGI:5791408	115486920
320259	MGI:5791206	118567555
320261	MGI:5591548	102634919
320269	MGI:5622036	105243152
320280	MGI:5791306	108167529
320283	MGI:1918674	71424
320290	MGI:6721879	118567556
320294	MGI:5454187	115487009
320301	MGI:5622038	105243154
320307	MGI:1922692	75442
320310	MGI:3645532	666446
320316	MGI:5591664	102635079
320318	MGI:3708772	100101427
320323	MGI:5591726	102635158
320329	MGI:5591780	102635230
320333	MGI:5591837	102635303
320337	MGI:5622039	105243156
320346	MGI:5591894	102635378
320348	MGI:2441976	319404
320350	MGI:5591950	102635459
320352	MGI:5592000	102635531
320357	MGI:5623369	105244966
320367	MGI:1921767	74517
320375	MGI:5621457	102641740
320379	MGI:5592382	102636040
320381	MGI:5477072	102641860
320383	MGI:1917101	69851
320385	MGI:3646474	666589
320388	MGI:6721887	118567562
320392	MGI:5622040	105243158
320395	MGI:5592241	108167592
320399	MGI:5622041	105243160
320401	MGI:5592440	102636119
320407	MGI:2442538	319688
320416	MGI:5592592	102636335
320419	MGI:5454504	115487050
320423	MGI:5623370	105244967
320431	MGI:6365170	115486866
320433	MGI:1924643	77393
320435	MGI:5592747	102636553
320439	MGI:5622042	105243162
320441	MGI:5623371	105244968
320443	MGI:5623372	105244969
320449	MGI:5622043	105243163
320456	MGI:5592797	102636627
320464	MGI:5592990	102636881
320466	MGI:5593069	102636992
320470	MGI:5622044	105243165
320472	MGI:5825675	108167530
320474	MGI:5622045	105243166
320478	MGI:5593127	102637063
320480	MGI:1921960	75867
320482	MGI:5825705	108167580
320484	MGI:5439417	330734
320486	MGI:5593255	102637227
320490	MGI:5825706	108167581
320493	MGI:3780055	675578
320497	MGI:5593527	102637601
320499	MGI:5593578	102637665
320503	MGI:1920879	73629
320505	MGI:6721889	118567563
320512	MGI:5593633	102637740
320514	MGI:5593692	102637819
320516	MGI:5593756	102637901
320518	MGI:5593806	102637967
320520	MGI:5593864	102638044
320525	MGI:5791137	115486922
320527	MGI:5594070	102638319
320529	MGI:6365246	115486923
320531	MGI:5594012	102641483
320534	MGI:6365248	115486924
320536	MGI:5622047	105243170
320538	MGI:1924565	77315
320542	MGI:1922784	102638388
320544	MGI:5594180	102638463
